what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796302193
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796490846
executed,command,,,"com.android.ide.eclipse.adt.debug.launching.LaunchShortcut.run",1488796501058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796506859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796519215
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796528262
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796536748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796537077
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796658636
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796662348
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796943913
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488796981363
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797128026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797131362
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797132278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797132853
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797135875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797136660
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797140359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797145982
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1488797158558
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1488797168973
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1488797169124
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1488797169391
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1488797169563
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1488797169622
stopped,bundle,org.eclipse.jst.ws.axis2.creation.core,1.0.106.v201004211805,"org.eclipse.jst.ws.axis2.creation.core",1488797169761
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.core,1.0.105.v201004211805,"org.eclipse.jst.ws.axis2.consumption.core",1488797169996
