what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.100.v201105191800,"org.eclipse.wst.common.modulecore",1493911894993
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1493911894993
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1493911894993
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1493911894993
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1493911894993
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1493911894993
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1493911895024
started,bundle,org.eclipse.wst.server.core,1.1.302.v20110518,"org.eclipse.wst.server.core",1493911895024
started,bundle,org.eclipse.wst.server.ui,1.1.305.v20110511,"org.eclipse.wst.server.ui",1493911895024
started,bundle,org.eclipse.wst.sse.core,1.1.600.v201105162116,"org.eclipse.wst.sse.core",1493911895024
started,bundle,org.eclipse.wst.sse.ui,1.3.0.v201105101529,"org.eclipse.wst.sse.ui",1493911895024
started,bundle,org.eclipse.wst.validation,1.2.300.v201104190230,"org.eclipse.wst.validation",1493911895024
started,bundle,org.eclipse.wst.web,1.1.500.v201104251400,"org.eclipse.wst.web",1493911895024
started,bundle,org.eclipse.wst.xml.core,1.1.600.v201104251227,"org.eclipse.wst.xml.core",1493911895024
started,bundle,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui",1493911895024
started,bundle,org.eclipse.wst.xsl.core,1.1.100.v201102270516,"org.eclipse.wst.xsl.core",1493911895040
started,bundle,org.eclipse.wst.xsl.exslt.core,1.0.0.v201005240426,"org.eclipse.wst.xsl.exslt.core",1493911895040
started,bundle,org.eclipse.wst.xsl.ui,1.1.200.v201103082057,"org.eclipse.wst.xsl.ui",1493911895040
started,bundle,com.android.ide.eclipse.adt,21.0.0.v201210310015-519525,"com.android.ide.eclipse.adt",1493911895040
started,bundle,com.android.ide.eclipse.base,21.0.0.v201210310015-519525,"com.android.ide.eclipse.base",1493911895040
os,sysinfo,,,"win32",1493911895040
arch,sysinfo,,,"x86",1493911895040
ws,sysinfo,,,"win32",1493911895040
locale,sysinfo,,,"en_US",1493911895040
processors,sysinfo,,,"4",1493911895040
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1493911895040
java.runtime.version,sysinfo,,,"1.8.0_121-b13",1493911895040
java.specification.name,sysinfo,,,"Java Platform API Specification",1493911895040
java.specification.vendor,sysinfo,,,"Oracle Corporation",1493911895040
java.specification.version,sysinfo,,,"1.8",1493911895040
java.vendor,sysinfo,,,"Oracle Corporation",1493911895040
java.version,sysinfo,,,"1.8.0_121",1493911895040
java.vm.info,sysinfo,,,"mixed mode",1493911895040
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1493911895040
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1493911895040
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1493911895040
java.vm.specification.version,sysinfo,,,"1.8",1493911895040
java.vm.vendor,sysinfo,,,"Oracle Corporation",1493911895040
java.vm.version,sysinfo,,,"25.121-b13",1493911895040
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1493911896241
started,bundle,org.eclipse.jst.servlet.ui,1.1.500.v201105122000,"org.eclipse.jst.servlet.ui",1493911896334
